train,test,model,layer,rank,limit,seed,directory,dspear,uuas
['cs'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['cs']/1,0.8190161601733326,0.7907928388746803
['de'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['de']/1,0.3854438115116163,0.31536851894908163
['de'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['de']/1,0.6704397159082773,0.5645198790978843
['de'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['de']/1,0.7567347482549699,0.6796558939781446
['de'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['de']/1,0.7793473291632245,0.7220646361311323
['de'],['slv'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['de']/1,0.7848937946235707,0.7304812834224599
['de'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['de']/1,0.7913342101375612,0.7403859567542432
['en'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['en']/1,0.37374951470419776,0.3149035108114392
['en'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['en']/1,0.6844461387338753,0.5454545454545454
['en'],['slv'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['en']/1,0.7696036121938931,0.702115787026273
['en'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['en']/1,0.7510346891406413,0.6597070448732852
['en'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['en']/1,0.7546061246219734,0.6566379911648453
['en'],['slv'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['en']/1,0.7601598310358947,0.691699604743083
['en'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['en']/1,0.7695986967881905,0.7067193675889328
['es'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['es']/1,0.49054890205452834,0.37135549872122764
['es'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['es']/1,0.715028454000915,0.5829807021622878
['es'],['slv'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['es']/1,0.7890188013134634,0.7005347593582888
['es'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['es']/1,0.7581343827205685,0.6491513601488026
['es'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['es']/1,0.7763701249137571,0.6778423622413392
['es'],['slv'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['es']/1,0.7831126573809556,0.6787258777028597
['es'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['es']/1,0.7887026946011497,0.6977447105324344
['fi'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['fi']/1,0.37144124596473477,0.31532201813531735
['fi'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['fi']/1,0.6524091514047907,0.523552662171588
['fi'],['slv'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['fi']/1,0.767846580413519,0.6826784468728203
['fi'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['fi']/1,0.7277876971054453,0.6064636131132295
['fi'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['fi']/1,0.7589392376972116,0.6571029993024878
['fi'],['slv'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['fi']/1,0.7640893111921203,0.676819344338526
['fi'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['fi']/1,0.775271799145834,0.69035108114392
['fr'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['fr']/1,0.44623081734719344,0.35568472448267846
['fr'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['fr']/1,0.712671604459831,0.5876307835387119
['fr'],['slv'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['fr']/1,0.7842766432243033,0.7001162520344106
['fr'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['fr']/1,0.7636384903737228,0.6617530806789119
['fr'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['fr']/1,0.7702588938758194,0.668914205998605
['fr'],['slv'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['fr']/1,0.7799018681361993,0.6927226226458963
['fr'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['fr']/1,0.7871765177962078,0.7047198325970705
['id'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['id']/1,0.3932717364638297,0.3323413159730295
['id'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['id']/1,0.6846015556146517,0.5608463148105092
['id'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['id']/1,0.7182548380931574,0.5942338990932341
['id'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['id']/1,0.7477373514502278,0.6273424784933737
['lt'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['lt']/1,0.40617056370331744,0.32192513368983955
['lt'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['lt']/1,0.6787418974174956,0.542292490118577
['lt'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['lt']/1,0.7463921516770948,0.6228318995582423
['lt'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['lt']/1,0.7463921516770948,0.6228318995582423
['lv'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['lv']/1,0.40819254908822006,0.3342478493373634
['lv'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['lv']/1,0.6725344444231307,0.5430365031388049
['lv'],['slv'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['lv']/1,0.7859875621146537,0.7090444082771449
['lv'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['lv']/1,0.7261378289519027,0.6122762148337596
['lv'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['lv']/1,0.756145837342963,0.6565914903510811
['lv'],['slv'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['lv']/1,0.7716786619346719,0.6846314810509184
['lv'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['lv']/1,0.7890199048024978,0.7126714717507556
['pl'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['pl']/1,0.3301278843625992,0.31983259707044875
['pl'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['pl']/1,0.5542738781344648,0.5038363171355499
['pl'],['slv'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/10000/['pl']/1,0.8003877199188686,0.7577772611020693
['pl'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['pl']/1,0.7362392105907096,0.669100209253662
['pl'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['pl']/1,0.7756804366950144,0.7204371076493838
['pl'],['slv'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['pl']/1,0.7918136317844953,0.7435945129039758
['pl'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['pl']/1,0.8047030300355331,0.7598232969076959
['ru'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['ru']/1,0.3726403128367121,0.3292722622645896
['ru'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['ru']/1,0.6913560869722313,0.5690304580330156
['ru'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['ru']/1,0.7645777255075966,0.6924436177633109
['ru'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['ru']/1,0.7818668503635264,0.7229481515926529
['ru'],['slv'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['ru']/1,0.7903646495258216,0.7421994884910486
['ru'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['ru']/1,0.813355181666243,0.780516159032783
['slk'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['slk']/1,0.38052039876434174,0.34126947221576376
['slk'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['slk']/1,0.723904887192657,0.605580097651709
['slk'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['slk']/1,0.7738630876957721,0.69769820971867
['slk'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['slk']/1,0.7818242980081705,0.7184840734712857
['slk'],['slv'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['slk']/1,0.7874496195927461,0.7356893745640549
['slk'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['slk']/1,0.7863162822137744,0.7354568704952337
['slv'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['slv']/1,0.48624186336636205,0.33885142990002326
['slv'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['slv']/1,0.7763424759158609,0.6487328528249244
['slv'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['slv']/1,0.8073249880853773,0.7419204836084632
['slv'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['slv']/1,0.8219624001047782,0.7927923738665427
['slv'],['slv'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/7500/['slv']/1,0.8259620759131512,0.801348523599163
['slv'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['slv']/1,0.8292830182826848,0.8146942571495002
['uk'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['uk']/1,0.40536958622224495,0.3370843989769821
['uk'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['uk']/1,0.7202792935330055,0.6157637758660777
['uk'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['uk']/1,0.7680994972649333,0.6913275982329691
['uk'],['slv'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/5000/['uk']/1,0.7886603028701233,0.728574750058126
['uk'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['uk']/1,0.7936416264302938,0.7393629388514299
['zh'],['slv'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/100/['zh']/1,0.3701708164808863,0.3314112996977447
['zh'],['slv'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/1000/['zh']/1,0.5958411787492098,0.5132759823296907
['zh'],['slv'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/2500/['zh']/1,0.6283712993699913,0.5469890723087654
['zh'],['slv'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['slv']/None/['zh']/1,0.6607498182642011,0.586282259939549
['be'],['uk'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/100/['be']/1,0.42808041935540764,0.364815010013703
['be'],['uk'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/1000/['be']/1,0.7301813327201169,0.6136818804680089
['be'],['uk'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/10000/['be']/1,0.7961328031697045,0.7646252766944239
['be'],['uk'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/2500/['be']/1,0.7627178076662853,0.6695478022557183
['be'],['uk'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/5000/['be']/1,0.7859324501888003,0.7308949088225993
['be'],['uk'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/7500/['be']/1,0.7904146499021267,0.7545061663328766
['be'],['uk'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/None/['be']/1,0.8044020005430131,0.7941393485822704
['cs'],['uk'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/100/['cs']/1,0.4448105865333745,0.38610730473279226
['cs'],['uk'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/1000/['cs']/1,0.7398376500972447,0.6304416570043218
['cs'],['uk'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/10000/['cs']/1,0.8004347558846244,0.7737957204595762
['cs'],['uk'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/2500/['cs']/1,0.7754239167508474,0.7111837250975018
['cs'],['uk'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/5000/['cs']/1,0.7892910682123755,0.7452303151681248
['cs'],['uk'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/7500/['cs']/1,0.7960015203697139,0.7655739432908191
['cs'],['uk'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/None/['cs']/1,0.8127354733583083,0.7987772741646464
['de'],['uk'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/100/['de']/1,0.4176835998897076,0.36544745441129967
['de'],['uk'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/1000/['de']/1,0.6799911407631166,0.6093601770844314
['de'],['uk'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/2500/['de']/1,0.755499354150086,0.6945293559607885
['de'],['uk'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/5000/['de']/1,0.7778942078190327,0.7283651312322125
['de'],['uk'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/7500/['de']/1,0.786589656770266,0.7494466111521029
['de'],['uk'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/None/['de']/1,0.7915443361924831,0.7607252029092443
['en'],['uk'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/100/['en']/1,0.4335530016025433,0.36882049119848215
['en'],['uk'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/1000/['en']/1,0.7244063597842315,0.6252766944239485
['en'],['uk'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/10000/['en']/1,0.7702745786803585,0.7288921682302097
['en'],['uk'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/2500/['en']/1,0.7563430440115071,0.6854643195952356
['en'],['uk'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/5000/['en']/1,0.7604170503759585,0.7052809107199325
['en'],['uk'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/7500/['en']/1,0.7669642255543438,0.7260461684410245
['en'],['uk'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/None/['en']/1,0.7717100283704923,0.7409086117845473
['es'],['uk'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/100/['es']/1,0.5284579786416772,0.41794033941182673
['es'],['uk'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/1000/['es']/1,0.7290273323318179,0.6117845472752187
['es'],['uk'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/10000/['es']/1,0.7910323729429815,0.716137872878676
['es'],['uk'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/2500/['es']/1,0.7700985575089508,0.6765046906292822
['es'],['uk'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/5000/['es']/1,0.7826729062743868,0.6954780225571835
['es'],['uk'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/7500/['es']/1,0.7864211095709318,0.7019078739327501
['es'],['uk'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/None/['es']/1,0.7929094819810284,0.7239380204490355
['fi'],['uk'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/100/['fi']/1,0.40496706424536133,0.3345630863286603
['fi'],['uk'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/1000/['fi']/1,0.66468692920181,0.5356804047644145
['fi'],['uk'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/10000/['fi']/1,0.7705288903842492,0.6898914303784126
['fi'],['uk'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/2500/['fi']/1,0.7301084938451551,0.6077790660904395
['fi'],['uk'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/5000/['fi']/1,0.7512226145867752,0.6537366923158006
['fi'],['uk'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/7500/['fi']/1,0.7640817464182079,0.6754506166332876
['fi'],['uk'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/None/['fi']/1,0.7747427751205331,0.7010646147359545
['fr'],['uk'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/100/['fr']/1,0.49099654250158037,0.4037103404659007
['fr'],['uk'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/1000/['fr']/1,0.7387180593273565,0.6323389901971118
['be'],['pl'],mBERTRand,6,128,100,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk-rand_128/['pl']/100/['be']/0,0.2847615031966378,0.22704602131036047
['be'],['pl'],mBERTRand,6,128,1000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk-rand_128/['pl']/1000/['be']/0,0.42868578339985525,0.35267890878863445
['fr'],['uk'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/10000/['fr']/1,0.7891427484036364,0.733846316011384
['fr'],['uk'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/2500/['fr']/1,0.7702116141089529,0.6915779487720038
['be'],['pl'],mBERTRand,6,128,10000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk-rand_128/['pl']/10000/['be']/0,0.5270572912444094,0.4405652535328346
['fr'],['uk'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/5000/['fr']/1,0.7812013203696867,0.7133972804890903
['be'],['pl'],mBERTRand,6,128,2500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk-rand_128/['pl']/2500/['be']/0,0.4654695590560203,0.3857779792941888
['be'],['pl'],mBERTRand,6,128,5000,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk-rand_128/['pl']/5000/['be']/0,0.4946742396528681,0.4085619285120532
['fr'],['uk'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['uk']/7500/['fr']/1,0.7866235187649183,0.7245704648466322
['be'],['pl'],mBERTRand,6,128,7500,0,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk-rand_128/['pl']/7500/['be']/0,0.5167655125350864,0.4309302501322451
